Thành Tiến,x,38,391,15256
Thành Long,x,38,391,15259
Thành Hưng,x,38,391,15265
Ngọc Trạo,x,38,391,15268
Hà Trung,tt,38,392,15271
Hà Long,x,38,392,15274
Hà Vinh,x,38,392,15277
Hà Bắc,x,38,392,15280
Hoạt Giang,x,38,392,15283
Yên Dương,x,38,392,15286
Hà Giang,x,38,392,15292
Lĩnh Toại,x,38,392,15298
Hà Ngọc,x,38,392,15304
Yến Sơn,x,38,392,15307
Hà Sơn,x,38,392,15313
Hà Lĩnh,x,38,392,15316
Hà Đông,x,38,392,15319
Hà Tân,x,38,392,15322
Hà Tiến,x,38,392,15325
Hà Bình,x,38,392,15328
Hà Lai,x,38,392,15331
Hà Châu,x,38,392,15334
Hà Thái,x,38,392,15340
Hà Hải,x,38,392,15343
Vĩnh Lộc,tt,38,393,15349
Vĩnh Quang,x,38,393,15352
Vĩnh Yên,x,38,393,15355
Vĩnh Tiến,x,38,393,15358
Vĩnh Long,x,38,393,15361
Vĩnh Phúc,x,38,393,15364
Vĩnh Hưng,x,38,393,15367
Vĩnh Hòa,x,38,393,15376
Vĩnh Hùng,x,38,393,15379
Minh Tân,x,38,393,15382
Ninh Khang,x,38,393,15385
Vĩnh Thịnh,x,38,393,15388
Vĩnh An,x,38,393,15391
Thống Nhất,tt,38,394,15397
Yên Lâm,tt,38,394,15403
Yên Tâm,x,38,394,15406
Yên Phú,x,38,394,15409
Quý Lộc,tt,38,394,15412
Yên Thọ,x,38,394,15415
Yên Trung,x,38,394,15418
Yên Trường,x,38,394,15421
Yên Phong,x,38,394,15427
Yên Thái,x,38,394,15430
Yên Hùng,x,38,394,15433
Yên Thịnh,x,38,394,15436
Yên Ninh,x,38,394,15439
Yên Lạc,x,38,394,15442
Định Tăng,x,38,394,15445
Định Hòa,x,38,394,15448
Định Thành,x,38,394,15451
Định Công,x,38,394,15454
Định Tân,x,38,394,15457
Định Tiến,x,38,394,15460
Định Long,x,38,394,15463
Định Liên,x,38,394,15466
Quán Lào,tt,38,394,15469
Định Hưng,x,38,394,15472
Định Hải,x,38,394,15475
Định Bình,x,38,394,15478
Xuân Hồng,x,38,395,15493
Thọ Xuân,tt,38,395,15499
Bắc Lương,x,38,395,15502
Nam Giang,x,38,395,15505
Xuân Phong,x,38,395,15508
Thọ Lộc,x,38,395,15511
Xuân Trường,x,38,395,15514
Xuân Hòa,x,38,395,15517
Thọ Hải,x,38,395,15520
Tây Hồ,x,38,395,15523
Xuân Giang,x,38,395,15526
Xuân Sinh,x,38,395,15532
Xuân Hưng,x,38,395,15535
Thọ Diên,x,38,395,15538
Thọ Lâm,x,38,395,15541
Thọ Xương,x,38,395,15544
Xuân Bái,x,38,395,15547
Xuân Phú,x,38,395,15550
Sao Vàng,tt,38,395,15553
Lam Sơn,tt,38,395,15556
Xuân Thiên,x,38,395,15559
Thuận Minh,x,38,395,15565
Thọ Lập,x,38,395,15568
Quảng Phú,x,38,395,15571
Xuân Tín,x,38,395,15574
Phú Xuân,x,38,395,15577
Xuân Lai,x,38,395,15583
Xuân Lập,x,38,395,15586
Xuân Minh,x,38,395,15592
Trường Xuân,x,38,395,15598
Bát Mọt,x,38,396,15607
Yên Nhân,x,38,396,15610
Xuân Lẹ,x,38,396,15619
Vạn Xuân,x,38,396,15622
Lương Sơn,x,38,396,15628
Xuân Cao,x,38,396,15631
Luận Thành,x,38,396,15634
Luận Khê,x,38,396,15637
Xuân Thắng,x,38,396,15640
Xuân Lộc,x,38,396,15643
Thường Xuân,tt,38,396,15646
Xuân Dương,x,38,396,15649
Thọ Thanh,x,38,396,15652
Ngọc Phụng,x,38,396,15655
Xuân Chinh,x,38,396,15658
Tân Thành,x,38,396,15661
Triệu Sơn,tt,38,397,15664
Thọ Sơn,x,38,397,15667
Thọ Bình,x,38,397,15670
Thọ Tiến,x,38,397,15673
Hợp Lý,x,38,397,15676
Hợp Tiến,x,38,397,15679
Hợp Thành,x,38,397,15682
Triệu Thành,x,38,397,15685
Hợp Thắng,x,38,397,15688
Minh Sơn,x,38,397,15691
Dân Lực,x,38,397,15700
Dân Lý,x,38,397,15703
Dân Quyền,x,38,397,15706
An Nông,x,38,397,15709
Văn Sơn,x,38,397,15712
Thái Hòa,x,38,397,15715
Nưa,tt,38,397,15718
Đồng Lợi,x,38,397,15721
Đồng Tiến,x,38,397,15724
Đồng Thắng,x,38,397,15727
Tiến Nông,x,38,397,15730
Khuyến Nông,x,38,397,15733
Xuân Thịnh,x,38,397,15736
Xuân Lộc,x,38,397,15739
Thọ Dân,x,38,397,15742
Xuân Thọ,x,38,397,15745
Thọ Tân,x,38,397,15748
Thọ Ngọc,x,38,397,15751
Thọ Cường,x,38,397,15754
Thọ Phú,x,38,397,15757
Thọ Vực,x,38,397,15760
Thọ Thế,x,38,397,15763
Nông Trường,x,38,397,15766
Bình Sơn,x,38,397,15769
Thiệu Hóa,tt,38,398,15772
Thiệu Ngọc,x,38,398,15775
Thiệu Vũ,x,38,398,15778
Thiệu Phúc,x,38,398,15781
Thiệu Tiến,x,38,398,15784
Thiệu Công,x,38,398,15787
Thiệu Phú,x,38,398,15790
Thiệu Long,x,38,398,15793
Thiệu Giang,x,38,398,15796
Thiệu Duy,x,38,398,15799
Thiệu Nguyên,x,38,398,15802
Thiệu Hợp,x,38,398,15805
Thiệu Thịnh,x,38,398,15808
Thiệu Quang,x,38,398,15811
Thiệu Thành,x,38,398,15814
Thiệu Toán,x,38,398,15817
Thiệu Chính,x,38,398,15820
Thiệu Hòa,x,38,398,15823
Minh Tâm,x,38,398,15829
Thiệu Viên,x,38,398,15832
Thiệu Lý,x,38,398,15835
Thiệu Vận,x,38,398,15838
Thiệu Trung,x,38,398,15841
Tân Châu,x,38,398,15847
Thiệu Vân,x,38,380,15850
Thiệu Giao,x,38,398,15853
Thiệu Khánh,p,38,380,15856
Thiệu Dương,p,38,380,15859
Bút Sơn,tt,38,399,15865
Hoằng Giang,x,38,399,15871
Hoằng Xuân,x,38,399,15877
Hoằng Phượng,x,38,399,15880
Hoằng Phú,x,38,399,15883
Hoằng Quỳ,x,38,399,15886
Hoằng Kim,x,38,399,15889
Hoằng Trung,x,38,399,15892
Hoằng Trinh,x,38,399,15895
Hoằng Sơn,x,38,399,15901
Hoằng Cát,x,38,399,15907
Hoằng Xuyên,x,38,399,15910
Tào Xuyên,p,38,380,15913
Hoằng Quý,x,38,399,15916
Hoằng Hợp,x,38,399,15919
Long Anh,p,38,380,15922
Hoằng Quang,x,38,380,15925
Hoằng Đức,x,38,399,15928
Hoằng Hà,x,38,399,15937
Hoằng Đạt,x,38,399,15940
Hoằng Đạo,x,38,399,15946
Hoằng Thắng,x,38,399,15949
Hoằng Đồng,x,38,399,15952
Hoằng Thái,x,38,399,15955
Hoằng Thịnh,x,38,399,15958
Hoằng Thành,x,38,399,15961
Hoằng Lộc,x,38,399,15964
Hoằng Trạch,x,38,399,15967
Hoằng Đại,x,38,380,15970
Hoằng Phong,x,38,399,15973
Hoằng Lưu,x,38,399,15976
Hoằng Châu,x,38,399,15979
Hoằng Tân,x,38,399,15982
Hoằng Yến,x,38,399,15985
Hoằng Tiến,x,38,399,15988
Hoằng Hải,x,38,399,15991
Hoằng Ngọc,x,38,399,15994
Hoằng Đông,x,38,399,15997
Hoằng Thanh,x,38,399,16000
Hoằng Phụ,x,38,399,16003
Hoằng Trường,x,38,399,16006
Hậu Lộc,tt,38,400,16012
Đồng Lộc,x,38,400,16015
Đại Lộc,x,38,400,16018
Triệu Lộc,x,38,400,16021
Tiến Lộc,x,38,400,16027
Lộc Sơn,x,38,400,16030
Cầu Lộc,x,38,400,16033
Thành Lộc,x,38,400,16036
Tuy Lộc,x,38,400,16039
Phong Lộc,x,38,400,16042
Mỹ Lộc,x,38,400,16045
Thuần Lộc,x,38,400,16048
Xuân Lộc,x,38,400,16057
Hoa Lộc,x,38,400,16063
Liên Lộc,x,38,400,16066
Quang Lộc,x,38,400,16069
Phú Lộc,x,38,400,16072
Hòa Lộc,x,38,400,16075
Minh Lộc,x,38,400,16078
Hưng Lộc,x,38,400,16081
Hải Lộc,x,38,400,16084
Đa Lộc,x,38,400,16087
Ngư Lộc,x,38,400,16090
Nga Sơn,tt,38,401,16093
Ba Đình,x,38,401,16096
Nga Vịnh,x,38,401,16099
Nga Văn,x,38,401,16102
Nga Thiện,x,38,401,16105
Nga Tiến,x,38,401,16108
Nga Phượng,x,38,401,16114
Nga Trung,x,38,401,16117
Nga Bạch,x,38,401,16120
Nga Thanh,x,38,401,16123
Nga Yên,x,38,401,16132
Nga Giáp,x,38,401,16135
Nga Hải,x,38,401,16138
Nga Thành,x,38,401,16141
Nga An,x,38,401,16144
Nga Phú,x,38,401,16147
Nga Điền,x,38,401,16150
Nga Tân,x,38,401,16153
Nga Thủy,x,38,401,16156
Nga Liên,x,38,401,16159
Nga Thái,x,38,401,16162
Nga Thạch,x,38,401,16165
Nga Thắng,x,38,401,16168
Nga Trường,x,38,401,16171
Yên Cát,tt,38,402,16174
Bãi Trành,x,38,402,16177
Xuân Hòa,x,38,402,16180
Xuân Bình,x,38,402,16183
Hóa Quỳ,x,38,402,16186
Cát Vân,x,38,402,16195
Cát Tân,x,38,402,16198
Tân Bình,x,38,402,16201
Bình Lương,x,38,402,16204
Thanh Quân,x,38,402,16207
Thanh Xuân,x,38,402,16210
Thanh Hòa,x,38,402,16213
Thanh Phong,x,38,402,16216
Thanh Lâm,x,38,402,16219
Thanh Sơn,x,38,402,16222
Thượng Ninh,x,38,402,16225
Bến Sung,tt,38,403,16228
Cán Khê,x,38,403,16231
Xuân Du,x,38,403,16234
Phượng Nghi,x,38,403,16240
Mậu Lâm,x,38,403,16243
Xuân Khang,x,38,403,16246
Phú Nhuận,x,38,403,16249
Hải Long,x,38,403,16252
Xuân Thái,x,38,403,16258
Xuân Phúc,x,38,403,16261
Yên Thọ,x,38,403,16264
Yên Lạc,x,38,403,16267
Thanh Tân,x,38,403,16273
Thanh Kỳ,x,38,403,16276
Nông Cống,tt,38,404,16279
Tân Phúc,x,38,404,16282
Tân Thọ,x,38,404,16285
Hoàng Sơn,x,38,404,16288
Tân Khang,x,38,404,16291
Hoàng Giang,x,38,404,16294
Trung Chính,x,38,404,16297
Trung Thành,x,38,404,16303
Tế Thắng,x,38,404,16309
Tế Lợi,x,38,404,16315
Tế Nông,x,38,404,16318
Minh Nghĩa,x,38,404,16321
Minh Khôi,x,38,404,16324
Vạn Hòa,x,38,404,16327
Trường Trung,x,38,404,16330
Vạn Thắng,x,38,404,16333
Trường Giang,x,38,404,16336
Vạn Thiện,x,38,404,16339
Thăng Long,x,38,404,16342
Trường Minh,x,38,404,16345
Trường Sơn,x,38,404,16348
Thăng Bình,x,38,404,16351
Công Liêm,x,38,404,16354
Tượng Văn,x,38,404,16357
Thăng Thọ,x,38,404,16360
Tượng Lĩnh,x,38,404,16363
Tượng Sơn,x,38,404,16366
Công Chính,x,38,404,16369
Yên Mỹ,x,38,404,16375
Rừng Thông,tt,38,405,16378
Đông Hoàng,x,38,405,16381
Đông Ninh,x,38,405,16384
Đông Hòa,x,38,405,16390
Đông Yên,x,38,405,16393
Đông Lĩnh,p,38,380,16396
Đông Minh,x,38,405,16399
Đông Thanh,x,38,405,16402
Đông Tiến,x,38,405,16405
Đông Khê,x,38,405,16408
Đông Thịnh,x,38,405,16414
Đông Văn,x,38,405,16417
Đông Phú,x,38,405,16420
Đông Nam,x,38,405,16423
Đông Quang,x,38,405,16426
Đông Vinh,x,38,380,16429
Đông Tân,p,38,380,16432
An Hưng,p,38,380,16435
Tân Phong,tt,38,406,16438
Quảng Thịnh,p,38,380,16441
Quảng Trạch,x,38,406,16447
Quảng Đức,x,38,406,16453
Quảng Định,x,38,406,16456
Quảng Đông,p,38,380,16459
Quảng Nhân,x,38,406,16462
Quảng Ninh,x,38,406,16465
Quảng Bình,x,38,406,16468
Quảng Hợp,x,38,406,16471
Quảng Văn,x,38,406,16474
Quảng Long,x,38,406,16477
Quảng Yên,x,38,406,16480
Quảng Hòa,x,38,406,16483
Quảng Khê,x,38,406,16489
Quảng Trung,x,38,406,16492
Quảng Chính,x,38,406,16495
Quảng Ngọc,x,38,406,16498
Quảng Trường,x,38,406,16501
Quảng Cát,p,38,380,16507
Quảng Phúc,x,38,406,16510
Quảng Minh,x,38,382,16513
Quảng Hùng,x,38,382,16516
Quảng Giao,x,38,406,16519
Quảng Phú,p,38,380,16522
Quảng Tâm,p,38,380,16525
Quảng Thọ,p,38,382,16528
Quảng Châu,p,38,382,16531
Quảng Vinh,p,38,382,16534
Quảng Đại,x,38,382,16537
Quảng Hải,x,38,406,16540
Quảng Lưu,x,38,406,16543
Quảng Lộc,x,38,406,16546
Tiên Trang,x,38,406,16549
Quảng Nham,x,38,406,16552
Quảng Thạch,x,38,406,16555
Quảng Thái,x,38,406,16558
Hải Hòa,p,38,407,16561
Hải Châu,p,38,407,16564
Thanh Thủy,x,38,407,16567
Thanh Sơn,x,38,407,16570
Hải Ninh,p,38,407,16576
Anh Sơn,x,38,407,16579
Ngọc Lĩnh,x,38,407,16582
Hải An,p,38,407,16585
Các Sơn,x,38,407,16591
Tân Dân,p,38,407,16594
Hải Lĩnh,p,38,407,16597
Định Hải,x,38,407,16600
Phú Sơn,x,38,407,16603
Ninh Hải,p,38,407,16606
Nguyên Bình,p,38,407,16609
Hải Nhân,x,38,407,16612
Bình Minh,p,38,407,16618
Hải Thanh,p,38,407,16621
Phú Lâm,x,38,407,16624
Xuân Lâm,p,38,407,16627
Trúc Lâm,p,38,407,16630
Hải Bình,p,38,407,16633
Tân Trường,x,38,407,16636
Tùng Lâm,x,38,407,16639
Tĩnh Hải,p,38,407,16642
Mai Lâm,p,38,407,16645
Trường Lâm,x,38,407,16648
Hải Yến,x,38,407,16651
Hải Thượng,p,38,407,16654
Nghi Sơn,x,38,407,16657
Hải Hà,x,38,407,16660
Đông Vĩnh,p,40,412,16663
Hà Huy Tập,p,40,412,16666
Lê Lợi,p,40,412,16669
Quán Bàu,p,40,412,16670
Hưng Bình,p,40,412,16672
Hưng Phúc,p,40,412,16673
Hưng Dũng,p,40,412,16675
Cửa Nam,p,40,412,16678
Quang Trung,p,40,412,16681
Đội Cung,p,40,412,16684
Lê Mao,p,40,412,16687
Trường Thi,p,40,412,16690
Bến Thủy,p,40,412,16693
Hồng Sơn,p,40,412,16696
Trung Đô,p,40,412,16699
Nghi Phú,x,40,412,16702
Hưng Đông,x,40,412,16705
Hưng Lộc,x,40,412,16708
Hưng Hòa,x,40,412,16711
Vinh Tân,p,40,412,16714
Nghi Thuỷ,p,40,413,16717
Nghi Tân,p,40,413,16720
Thu Thuỷ,p,40,413,16723
Nghi Hòa,p,40,413,16726
Nghi Hải,p,40,413,16729
Nghi Hương,p,40,413,16732
Nghi Thu,p,40,413,16735
Kim Sơn,tt,40,415,16738
Thông Thụ,x,40,415,16741
Đồng Văn,x,40,415,16744
Hạnh Dịch,x,40,415,16747
Tiền Phong,x,40,415,16750
Nậm Giải,x,40,415,16753
Tri Lễ,x,40,415,16756
Châu Kim,x,40,415,16759
Mường Nọc,x,40,415,16763
Châu Thôn,x,40,415,16765
Nậm Nhoóng,x,40,415,16768
Quang Phong,x,40,415,16771
Căm Muộn,x,40,415,16774
Tân Lạc,tt,40,416,16777
Châu Bính,x,40,416,16780
Châu Thuận,x,40,416,16783
Châu Hội,x,40,416,16786
Châu Nga,x,40,416,16789
Châu Tiến,x,40,416,16792
Châu Hạnh,x,40,416,16795
Châu Thắng,x,40,416,16798
Châu Phong,x,40,416,16801
Châu Bình,x,40,416,16804
Châu Hoàn,x,40,416,16807
Diên Lãm,x,40,416,16810
Mường Xén,tt,40,417,16813
Mỹ Lý,x,40,417,16816
Bắc Lý,x,40,417,16819
Keng Đu,x,40,417,16822
Đoọc Mạy,x,40,417,16825
Huồi Tụ,x,40,417,16828
Mường Lống,x,40,417,16831
Na Loi,x,40,417,16834
Nậm Cắn,x,40,417,16837
Bảo Nam,x,40,417,16840
Phà Đánh,x,40,417,16843
Bảo Thắng,x,40,417,16846
Hữu Lập,x,40,417,16849
Tà Cạ,x,40,417,16852
Chiêu Lưu,x,40,417,16855
Mường Típ,x,40,417,16858
Hữu Kiệm,x,40,417,16861
Tây Sơn,x,40,417,16864
Mường Ải,x,40,417,16867
Na Ngoi,x,40,417,16870
Nậm Càn,x,40,417,16873
Thạch Giám,tt,40,418,16876
Mai Sơn,x,40,418,16879
Nhôn Mai,x,40,418,16882
Hữu Khuông,x,40,418,16885
Yên Tĩnh,x,40,418,16900
Nga My,x,40,418,16903
Xiêng My,x,40,418,16904
Lưỡng Minh,x,40,418,16906
Yên Hòa,x,40,418,16909
Yên Na,x,40,418,16912
Lưu Kiền,x,40,418,16915
Xá Lượng,x,40,418,16921
Tam Thái,x,40,418,16924
Tam Đình,x,40,418,16927
Yên Thắng,x,40,418,16930
Tam Quang,x,40,418,16933
Tam Hợp,x,40,418,16936
Hoà Hiếu,p,40,414,16939
Nghĩa Đàn,tt,40,419,16941
Nghĩa Mai,x,40,419,16942
Nghĩa Yên,x,40,419,16945
Nghĩa Lạc,x,40,419,16948
Nghĩa Lâm,x,40,419,16951
Nghĩa Sơn,x,40,419,16954
Nghĩa Lợi,x,40,419,16957
Nghĩa Bình,x,40,419,16960
Nghĩa Thọ,x,40,419,16963
Nghĩa Minh,x,40,419,16966
Nghĩa Phú,x,40,419,16969
Nghĩa Hưng,x,40,419,16972
Nghĩa Hồng,x,40,419,16975
Nghĩa Thịnh,x,40,419,16978
Nghĩa Trung,x,40,419,16981
Nghĩa Hội,x,40,419,16984
Nghĩa Thành,x,40,419,16987
Quang Phong,p,40,414,16993
Quang Tiến,p,40,414,16994
Nghĩa Hiếu,x,40,419,16996
Long Sơn,p,40,414,17003
Nghĩa Tiến,x,40,414,17005
Nghĩa Mỹ,x,40,414,17008
Tây Hiếu,x,40,414,17011
Nghĩa Thuận,x,40,414,17014
Đông Hiếu,x,40,414,17017
Nghĩa Đức,x,40,419,17020
Nghĩa An,x,40,419,17023
Nghĩa Long,x,40,419,17026
Nghĩa Lộc,x,40,419,17029
Nghĩa Khánh,x,40,419,17032
Quỳ Hợp,tt,40,420,17035
Yên Hợp,x,40,420,17038
Châu Tiến,x,40,420,17041
Châu Hồng,x,40,420,17044
Đồng Hợp,x,40,420,17047
Châu Thành,x,40,420,17050
Liên Hợp,x,40,420,17053
Châu Lộc,x,40,420,17056
Tam Hợp,x,40,420,17059
Châu Cường,x,40,420,17062
Châu Quang,x,40,420,17065
Thọ Hợp,x,40,420,17068
Minh Hợp,x,40,420,17071
Nghĩa Xuân,x,40,420,17074
Châu Thái,x,40,420,17077
Châu Đình,x,40,420,17080
Văn Lợi,x,40,420,17083
Nam Sơn,x,40,420,17086
Châu Lý,x,40,420,17089
Hạ Sơn,x,40,420,17092
Bắc Sơn,x,40,420,17095
Cầu Giát,tt,40,421,17098
Quỳnh Thắng,x,40,421,17101
Quỳnh Vinh,x,40,432,17104
Quỳnh Lộc,x,40,432,17107
Quỳnh Thiện,p,40,432,17110
Quỳnh Lập,x,40,432,17113
Quỳnh Trang,x,40,432,17116
Quỳnh Tân,x,40,421,17119
Quỳnh Châu,x,40,421,17122
Mai Hùng,p,40,432,17125
Quỳnh Dị,p,40,432,17128
Quỳnh Xuân,p,40,432,17131
Quỳnh Phương,p,40,432,17134
Quỳnh Liên,x,40,432,17137
Tân Sơn,x,40,421,17140
Quỳnh Văn,x,40,421,17143
Ngọc Sơn,x,40,421,17146
Quỳnh Tam,x,40,421,17149
Quỳnh Hoa,x,40,421,17152
Quỳnh Thạch,x,40,421,17155
Quỳnh Bảng,x,40,421,17158
Quỳnh Mỹ,x,40,421,17161
Quỳnh Thanh,x,40,421,17164
Quỳnh Hậu,x,40,421,17167
Quỳnh Lâm,x,40,421,17170
Quỳnh Đôi,x,40,421,17173
Quỳnh Lương,x,40,421,17176
Quỳnh Hồng,x,40,421,17179
Quỳnh Yên,x,40,421,17182
Quỳnh Bá,x,40,421,17185
Quỳnh Minh,x,40,421,17188
Quỳnh Diễn,x,40,421,17191
Quỳnh Hưng,x,40,421,17194
Quỳnh Giang,x,40,421,17197
Quỳnh Ngọc,x,40,421,17200
Quỳnh Nghĩa,x,40,421,17203
An Hòa,x,40,421,17206
Tiến Thủy,x,40,421,17209
Sơn Hải,x,40,421,17212
Quỳnh Thọ,x,40,421,17215
Quỳnh Thuận,x,40,421,17218
Quỳnh Long,x,40,421,17221
Tân Thắng,x,40,421,17224
Con Cuông,tt,40,422,17227
Bình Chuẩn,x,40,422,17230
Lạng Khê,x,40,422,17233
Cam Lâm,x,40,422,17236
Thạch Ngàn,x,40,422,17239
Đôn Phục,x,40,422,17242
Mậu Đức,x,40,422,17245
Châu Khê,x,40,422,17248
Chi Khê,x,40,422,17251
Bồng Khê,x,40,422,17254
Yên Khê,x,40,422,17257
Lục Dạ,x,40,422,17260
Môn Sơn,x,40,422,17263
Tân Kỳ,tt,40,423,17266
Tân Hợp,x,40,423,17269
Tân Phú,x,40,423,17272
Tân Xuân,x,40,423,17275
Giai Xuân,x,40,423,17278
Nghĩa Bình,x,40,423,17281
Nghĩa Đồng,x,40,423,17284
Đồng Văn,x,40,423,17287
Nghĩa Thái,x,40,423,17290
Nghĩa Hợp,x,40,423,17293
Nghĩa Hoàn,x,40,423,17296
Nghĩa Phúc,x,40,423,17299
Tiên Kỳ,x,40,423,17302
Tân An,x,40,423,17305
Nghĩa Dũng,x,40,423,17308
Tân Long,x,40,423,17311
Kỳ Sơn,x,40,423,17314
Hương Sơn,x,40,423,17317
Kỳ Tân,x,40,423,17320
Phú Sơn,x,40,423,17323
Tân Hương,x,40,423,17325
Nghĩa Hành,x,40,423,17326
Anh Sơn,tt,40,424,17329
Thọ Sơn,x,40,424,17332
Thành Sơn,x,40,424,17335
Bình Sơn,x,40,424,17338
Tam Sơn,x,40,424,17341
Đỉnh Sơn,x,40,424,17344
Hùng Sơn,x,40,424,17347
Cẩm Sơn,x,40,424,17350
Đức Sơn,x,40,424,17353
Tường Sơn,x,40,424,17356
Hoa Sơn,x,40,424,17357
Tào Sơn,x,40,424,17359
Vĩnh Sơn,x,40,424,17362
Lạng Sơn,x,40,424,17365
Hội Sơn,x,40,424,17368
Thạch Sơn,x,40,424,17371
Phúc Sơn,x,40,424,17374
Long Sơn,x,40,424,17377
Khai Sơn,x,40,424,17380
Lĩnh Sơn,x,40,424,17383
Cao Sơn,x,40,424,17386
Diễn Châu,tt,40,425,17389
Diễn Lâm,x,40,425,17392
Diễn Đoài,x,40,425,17395
Diễn Trường,x,40,425,17398
Diễn Yên,x,40,425,17401
Diễn Hoàng,x,40,425,17404
Diễn Hùng,x,40,425,17407
Diễn Mỹ,x,40,425,17410
Diễn Hồng,x,40,425,17413
Diễn Phong,x,40,425,17416
Diễn Hải,x,40,425,17419
Diễn Tháp,x,40,425,17422
Diễn Liên,x,40,425,17425
Diễn Vạn,x,40,425,17428
Diễn Kim,x,40,425,17431
Diễn Kỷ,x,40,425,17434
Diễn Xuân,x,40,425,17437
Diễn Thái,x,40,425,17440
Diễn Đồng,x,40,425,17443
Diễn Bích,x,40,425,17446
Diễn Hạnh,x,40,425,17449
Diễn Ngọc,x,40,425,17452
Diễn Quảng,x,40,425,17455
Diễn Nguyên,x,40,425,17458
Diễn Hoa,x,40,425,17461
Diễn Thành,x,40,425,17464
Diễn Phúc,x,40,425,17467
Diễn Cát,x,40,425,17476
Diễn Thịnh,x,40,425,17479
Diễn Tân,x,40,425,17482
Minh Châu,x,40,425,17485
Diễn Thọ,x,40,425,17488
Diễn Lợi,x,40,425,17491
Diễn Lộc,x,40,425,17494
Diễn Trung,x,40,425,17497
Diễn An,x,40,425,17500
Diễn Phú,x,40,425,17503
Yên Thành,tt,40,426,17506
Mã Thành,x,40,426,17509
Tiến Thành,x,40,426,17510
Lăng Thành,x,40,426,17512
Tân Thành,x,40,426,17515
Đức Thành,x,40,426,17518
Kim Thành,x,40,426,17521
Hậu Thành,x,40,426,17524
Hùng Thành,x,40,426,17525
Đô Thành,x,40,426,17527
Thọ Thành,x,40,426,17530
Quang Thành,x,40,426,17533
Tây Thành,x,40,426,17536
Phúc Thành,x,40,426,17539
Hồng Thành,x,40,426,17542
Đồng Thành,x,40,426,17545
Phú Thành,x,40,426,17548
Hoa Thành,x,40,426,17551
Tăng Thành,x,40,426,17554
Văn Thành,x,40,426,17557
Thịnh Thành,x,40,426,17560
Hợp Thành,x,40,426,17563
Xuân Thành,x,40,426,17566
Bắc Thành,x,40,426,17569
Nhân Thành,x,40,426,17572
Trung Thành,x,40,426,17575
Long Thành,x,40,426,17578
Minh Thành,x,40,426,17581
Nam Thành,x,40,426,17584
Vĩnh Thành,x,40,426,17587
Lý Thành,x,40,426,17590
Khánh Thành,x,40,426,17593
Viên Thành,x,40,426,17596
Đại Thành,x,40,426,17599
Liên Thành,x,40,426,17602
Bảo Thành,x,40,426,17605
Mỹ Thành,x,40,426,17608
Công Thành,x,40,426,17611
Sơn Thành,x,40,426,17614
Đô Lương,tt,40,427,17617
Giang Sơn Đông,x,40,427,17619
Giang Sơn Tây,x,40,427,17620
Lam Sơn,x,40,427,17623
Bồi Sơn,x,40,427,17626
Hồng Sơn,x,40,427,17629
Bài Sơn,x,40,427,17632
Ngọc Sơn,x,40,427,17635
Bắc Sơn,x,40,427,17638
Tràng Sơn,x,40,427,17641
Thượng Sơn,x,40,427,17644
Hòa Sơn,x,40,427,17647
Đặng Sơn,x,40,427,17650
Đông Sơn,x,40,427,17653
Nam Sơn,x,40,427,17656
Lưu Sơn,x,40,427,17659
Yên Sơn,x,40,427,17662
Văn Sơn,x,40,427,17665
Đà Sơn,x,40,427,17668
Lạc Sơn,x,40,427,17671
Tân Sơn,x,40,427,17674
Thái Sơn,x,40,427,17677
Quang Sơn,x,40,427,17680
Thịnh Sơn,x,40,427,17683
Trung Sơn,x,40,427,17686
Xuân Sơn,x,40,427,17689
Minh Sơn,x,40,427,17692
Thuận Sơn,x,40,427,17695
Nhân Sơn,x,40,427,17698
Hiến Sơn,x,40,427,17701
Mỹ Sơn,x,40,427,17704
Trù Sơn,x,40,427,17707
Đại Sơn,x,40,427,17710
Thanh Chương,tt,40,428,17713
Cát Văn,x,40,428,17716
Thanh Nho,x,40,428,17719
Hạnh Lâm,x,40,428,17722
Thanh Sơn,x,40,428,17723
Thanh Hòa,x,40,428,17725
Phong Thịnh,x,40,428,17728
Thanh Phong,x,40,428,17731
Thanh Mỹ,x,40,428,17734
Thanh Tiên,x,40,428,17737
Thanh Liên,x,40,428,17743
Đại Đồng,x,40,428,17749
Thanh Đồng,x,40,428,17752
Thanh Ngọc,x,40,428,17755
Thanh Hương,x,40,428,17758
Ngọc Lâm,x,40,428,17759
Thanh Lĩnh,x,40,428,17761
Đồng Văn,x,40,428,17764
Ngọc Sơn,x,40,428,17767
Thanh Thịnh,x,40,428,17770
Thanh An,x,40,428,17773
Thanh Chi,x,40,428,17776
Xuân Tường,x,40,428,17779
Thanh Dương,x,40,428,17782
Thanh Lương,x,40,428,17785
Thanh Khê,x,40,428,17788
Võ Liệt,x,40,428,17791
Thanh Long,x,40,428,17794
Thanh Thủy,x,40,428,17797
Thanh Khai,x,40,428,17800
Thanh Yên,x,40,428,17803
Thanh Hà,x,40,428,17806
Thanh Giang,x,40,428,17809
Thanh Tùng,x,40,428,17812
Thanh Lâm,x,40,428,17815
Thanh Mai,x,40,428,17818
Thanh Xuân,x,40,428,17821
Thanh Đức,x,40,428,17824
Quán Hành,tt,40,429,17827
Nghi Văn,x,40,429,17830
Nghi Yên,x,40,429,17833
Nghi Tiến,x,40,429,17836
Nghi Hưng,x,40,429,17839
